dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,ahle,tree,kernel_var,kernel_len,test_error,test_mnll,test_error_ref,test_mnll_ref,test_label_var,k_frob_error,k_rel_frob_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
FashionMNIST,srf,10,0.5,gaussian,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.18239998817443848,0.5435086488723755,0,0,0.09000000357627869,613.6382446289062,0.5993420481681824,2809.361328125,1.3253618478775024,3.800586700439453,1024,10240,None,0.01,0.01877140998840332,0.5356559753417969,0
FashionMNIST,srf,10,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.17889998853206635,0.549608588218689,0,0,0.09000000357627869,612.5537719726562,0.5982828140258789,2838.6640625,1.3587273359298706,3.799438953399658,1024,10240,None,0.01,0.02671194076538086,0.5327541828155518,0
FashionMNIST,srf,10,0.5,srht,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.16429999470710754,0.47938787937164307,0,0,0.09000000357627869,613.4119262695312,0.5991209745407104,2190.765625,0.726546049118042,3.7995941638946533,1024,10240,None,0.01,0.03336215019226074,0.5668518543243408,0
FashionMNIST,maclaurin_p,10,0.5,rademacher,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.15539999306201935,0.4542713165283203,0,0,0.09000000357627869,2604.723876953125,2.5440404415130615,4857.12109375,0.9327310919761658,5.6847381591796875,1024,10240,None,0.01,0.073699951171875,0.53501296043396,0
FashionMNIST,maclaurin,10,0.5,rademacher,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.16749998927116394,0.49360212683677673,0,0,0.09000000357627869,613.8932495117188,0.5995911359786987,3453.719482421875,0.8205519914627075,4.905077934265137,1024,10240,"[19, 97, 297, 610]",0.01,0.06598806381225586,0.5330722332000732,0
FashionMNIST,maclaurin,10,0.5,rademacher,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.15489999949932098,0.457979679107666,0,0,0.09000000357627869,523.9150390625,0.5117091536521912,2562.50048828125,0.574215829372406,4.321131229400635,1024,10240,"[13, 63, 179, 335, 433]",0.01,0.25063300132751465,0.564979076385498,0
FashionMNIST,maclaurin,10,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.16769999265670776,0.4964793920516968,0,0,0.09000000357627869,573.3896484375,0.5600311160087585,3420.042236328125,0.8314059376716614,4.880893230438232,1024,10240,"[19, 97, 297, 610]",0.01,0.06280398368835449,0.5341503620147705,0
FashionMNIST,maclaurin,10,0.5,srht,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.15529999136924744,0.45587900280952454,0,0,0.09000000357627869,541.494873046875,0.5288794040679932,2560.986083984375,0.5756900906562805,4.311520576477051,1024,10240,"[13, 63, 179, 335, 433]",0.01,0.21095871925354004,0.5645065307617188,0
FashionMNIST,poly_sketch,10,0.5,gaussian,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.3172000050544739,1.0729546546936035,0,0,0.09000000357627869,9278.8115234375,9.062639236450195,6328.72509765625,2.426645040512085,5.457571029663086,1024,10240,None,0.01,0.14673185348510742,0.5356414318084717,0
FashionMNIST,poly_sketch,10,0.5,gaussian,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.2044999897480011,0.6330245733261108,0,0,0.09000000357627869,2339.268798828125,2.2847697734832764,3568.298583984375,1.0400440692901611,4.837571144104004,1024,10240,None,0.01,0.5206332206726074,0.5673971176147461,0
